# FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8-0,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8-1
5.753357753357753526e-04,6.335531135531135508e-04,4.686691086691086050e-04,8.089865689865689434e-04,5.796336996336995786e-04,7.230280830280830153e-04,4.104517704517704610e-04,6.230036630036629415e-04,4.225641025641025035e-04,3.877899877899877550e-04,3.303540903540903547e-04,3.108180708180707861e-04,3.577045177045176856e-04,3.694261294261293833e-04,3.158974358974359184e-04,2.592429792429792076e-04,4.788278388278388153e-04,2.420512820512820329e-04,4.690598290598290039e-04,6.804395604395603418e-04,5.237606837606836657e-04,2.150915750915750738e-04,3.158974358974359184e-04
6.999755799755799646e-04,7.269352869352868965e-04,6.167521367521366666e-04,8.328205128205127920e-04,6.421489621489621111e-04,6.769230769230769138e-04,3.971672771672771674e-04,7.621001221001220439e-04,8.926007326007325861e-04,4.741391941391941362e-04,4.120146520146520026e-04,4.510866910866910312e-04,1.649816849816849616e-03,1.749450549450549128e-03,6.444932844932843964e-04,5.085225885225884857e-04,5.323565323565323344e-04,5.983882783882784034e-04,6.171428571428571198e-04,8.039072039072038111e-04,6.569963369963370547e-04,6.144078144078143813e-04,6.444932844932843964e-04
6.378510378510377768e-04,1.072332112332112421e-03,7.113064713064712634e-04,7.288888888888888371e-04,5.128205128205128201e-04,8.355555555555555305e-04,4.655433455433455217e-04,9.351892551892551511e-04,1.024273504273504271e-03,4.272527472527472368e-04,3.831013431013430759e-04,3.553601953601953460e-04,1.681074481074480882e-03,1.439609279609279421e-03,8.175824175824176121e-04,7.132600732600732039e-04,5.081318681318681410e-04,5.804151404151403765e-04,7.116971916971916081e-04,7.808547008547007603e-04,6.026862026862026293e-04,6.487912087912087308e-04,8.175824175824176121e-04
4.991452991452991275e-04,6.702808302808302941e-04,6.151892551892551792e-04,7.675702075702075210e-04,5.702564102564102204e-04,6.847374847374846762e-04,4.292063492063491774e-04,6.780952380952380565e-04,5.577533577533576705e-04,4.456166056166056084e-04,3.350427350427350338e-04,3.971672771672771674e-04,1.338021978021978076e-03,1.406788766788766559e-03,5.093040293040292836e-04,3.444200244200244462e-04,4.335042735042734575e-04,2.783882783882783772e-04,6.147985347985347260e-04,6.702808302808302941e-04,6.214407814407813457e-04,5.139926739926739627e-04,5.093040293040292836e-04
4.971916971916971869e-04,7.124786324786324060e-04,5.163369963369962481e-04,8.136752136752136225e-04,5.339194139194139302e-04,8.566544566544566407e-04,3.713797313797313239e-04,6.534798534798534099e-04,8.191452991452992079e-04,6.257387057387057885e-04,3.198046398046397996e-04,4.807814407814407559e-04,8.836141636141635726e-04,1.323565323565323477e-03,5.936996336996337243e-04,3.682539682539682406e-04,5.518925518925518487e-04,3.913064713064712372e-04,5.159462759462759033e-04,6.984126984126983687e-04,8.011721611721611810e-04,5.198534798534797845e-04,5.936996336996337243e-04
5.964346764346764628e-04,7.632722832722832950e-04,6.015140415140414866e-04,5.729914529914529589e-04,5.100854700854700816e-04,5.694749694749694224e-04,3.729426129426129197e-04,5.679120879120879350e-04,6.265201465201465864e-04,4.155311355311355390e-04,4.088888888888889193e-04,3.987301587301587090e-04,8.445421245421244356e-04,7.218559218559218726e-04,6.562148962148961484e-04,6.378510378510377768e-04,4.010744810744810485e-04,3.115995115995115841e-04,6.019047619047619398e-04,5.569719169719168726e-04,6.562148962148961484e-04,6.011233211233211419e-04,6.562148962148961484e-04
5.042246642246642598e-04,8.257875457875457192e-04,7.624908424908424971e-04,8.101587301587300860e-04,6.632478632478632213e-04,7.726495726495725448e-04,4.741391941391941362e-04,6.499633699633698735e-04,6.046398046398046783e-04,3.948229548229548278e-04,5.761172161172160421e-04,3.350427350427350338e-04,5.878388278388277941e-04,7.644444444444444377e-04,4.073260073260072693e-04,3.592673992673992272e-04,4.284249084249084336e-04,8.035164835164834663e-04,7.628815628815628419e-04,6.374603174603174320e-04,6.855189255189254741e-04,4.057631257631257276e-04,4.073260073260072693e-04
5.460317460317460269e-04,8.886935286935287049e-04,7.550671550671550795e-04,8.824420024420024300e-04,5.190720390720389866e-04,6.964590964590964281e-04,4.460073260073260074e-04,8.105494505494504308e-04,1.279413919413919208e-03,4.421001221001221262e-04,3.190231990231990017e-04,3.577045177045176856e-04,1.721318681318681054e-03,1.314188034188034119e-03,5.538461538461537893e-04,7.167765567765567404e-04,4.237362637362637003e-04,3.522344322344322085e-04,7.554578754578754243e-04,7.628815628815628419e-04,6.050305250305250231e-04,3.877899877899877550e-04,5.538461538461537893e-04
4.483516483516483469e-04,6.530891330891330651e-04,4.635897435897435811e-04,6.784859584859584012e-04,6.941147741147741428e-04,6.077655677655677616e-04,3.916971916971916361e-04,6.601221001221001380e-04,7.101343101343101207e-04,3.873992673992673560e-04,3.033943833943833685e-04,3.780219780219780520e-04,7.452991452991452681e-04,4.671062271062270633e-04,3.694261294261293833e-04,4.034188034188033881e-04,4.546031746031745677e-04,3.174603174603174600e-04,4.631990231990231821e-04,7.523321123321123410e-04,6.972405372405372261e-04,3.448107448107448451e-04,3.694261294261293833e-04
4.706227106227105998e-04,5.976068376068376055e-04,4.381929181929181366e-04,7.007570207570207625e-04,5.683028083028082798e-04,5.940903540903540690e-04,3.678632478632478417e-04,5.733821733821734120e-04,5.249328449328449168e-04,3.592673992673992272e-04,3.030036630036629696e-04,3.326984126984126942e-04,2.932356532356532124e-04,3.678632478632478417e-04,2.850305250305250511e-04,2.447863247863247714e-04,4.975824175824175317e-04,3.487179487179487263e-04,4.378021978021977376e-04,5.866666666666666514e-04,6.069841269841269637e-04,2.107936507936507666e-04,2.850305250305250511e-04
5.136019536019536180e-04,5.655677655677655413e-04,4.096703296703296630e-04,5.139926739926739627e-04,5.702564102564102204e-04,6.597313797313797933e-04,3.838827838827838738e-04,5.546275946275945872e-04,9.351892551892551511e-04,4.331135531135531127e-04,3.158974358974359184e-04,3.686446886446886396e-04,9.340170940170939001e-04,7.636630036630036398e-04,4.628083028083027832e-04,4.463980463980464063e-04,4.292063492063491774e-04,3.412942612942612545e-04,4.092796092796092641e-04,5.624420024420024580e-04,5.194627594627594398e-04,4.753113553113553331e-04,4.628083028083027832e-04
4.358485958485957970e-04,6.007326007326006887e-04,4.659340659340659207e-04,6.222222222222221436e-04,4.698412698412698018e-04,5.561904761904760746e-04,3.885714285714285529e-04,7.070085470085469290e-04,7.159951159951159425e-04,3.788034188034187957e-04,2.697924297924297627e-04,3.049572649572649644e-04,7.320146520146520288e-04,3.276190476190475620e-04,3.022222222222222259e-04,2.920634920634920155e-04,4.456166056166056084e-04,2.736996336996336981e-04,4.655433455433455217e-04,5.382173382173382646e-04,4.776556776556776184e-04,1.900854700854700825e-04,3.022222222222222259e-04
4.846886446886446370e-04,5.936996336996337243e-04,4.135775335775335442e-04,6.925518925518925470e-04,5.104761904761904263e-04,6.573870573870573995e-04,3.112087912087911851e-04,6.132356532356532386e-04,9.035409035409034317e-04,3.670818070818070438e-04,2.959706959706960051e-04,3.143345543345543226e-04,7.199023199023198236e-04,7.175579975579974299e-04,3.491086691086691253e-04,2.733089133089132991e-04,4.288156288156288326e-04,3.733333333333333187e-04,4.139682539682539432e-04,6.730158730158730326e-04,4.546031746031745677e-04,2.600244200244200055e-04,3.491086691086691253e-04
4.335042735042734575e-04,5.811965811965811744e-04,4.338949938949938565e-04,7.050549450549449884e-04,5.241514041514041189e-04,5.780708180708180911e-04,3.956043956043956257e-04,6.046398046398046783e-04,8.007814407814407278e-04,3.428571428571427961e-04,2.776068376068375793e-04,3.737240537240536634e-04,8.332112332112331368e-04,5.456410256410255738e-04,6.476190476190475881e-04,5.561904761904760746e-04,5.100854700854700816e-04,4.006837606837606496e-04,4.342857142857142554e-04,4.741391941391941362e-04,5.186813186813186418e-04,3.561416361416360897e-04,6.476190476190475881e-04
4.737484737484737372e-04,5.315750915750916449e-04,4.335042735042734575e-04,4.714041514041513435e-04,5.034432234432233534e-04,5.163369963369962481e-04,4.874236874236873756e-04,5.659584859584859944e-04,4.784371184371184163e-04,4.444444444444444115e-04,2.533821733821733859e-04,3.323076923076922953e-04,5.210256410256409272e-04,8.183638583638584100e-04,6.495726495726495287e-04,3.827106227106226769e-04,5.175091575091574992e-04,3.452014652014651899e-04,4.331135531135531127e-04,4.381929181929181366e-04,5.042246642246642598e-04,4.631990231990231821e-04,6.495726495726495287e-04
7.972649572649571914e-04,9.113553113553113025e-04,7.324053724053723735e-04,8.246153846153845765e-04,6.362881562881562893e-04,8.832234432234432279e-04,4.616361416361416405e-04,5.929181929181929264e-04,9.277655677655677335e-04,9.011965811965811464e-04,6.362881562881562893e-04,3.647374847374847584e-04,1.508376068376068337e-03,1.343101343101342883e-03,7.542857142857142816e-04,7.007570207570207625e-04,1.056312576312576227e-03,9.500366300366299864e-04,7.327960927960928267e-04,9.934065934065934578e-04,7.327960927960928267e-04,6.628571428571428765e-04,7.542857142857142816e-04
5.417338217338216926e-04,6.011233211233211419e-04,5.851037851037850556e-04,7.159951159951159425e-04,5.882295482295481388e-04,9.242490842490841971e-04,4.034188034188033881e-04,5.304029304029303938e-04,6.909890109890109511e-04,3.995115995115995069e-04,3.334798534798534921e-04,4.065445665445665256e-04,4.471794871794871500e-04,6.741880341880341753e-04,5.194627594627594398e-04,3.768498168498168551e-04,4.796092796092796132e-04,3.620024420024420199e-04,5.854945054945054003e-04,5.311843711843711917e-04,7.406105006105005890e-04,4.698412698412698018e-04,5.194627594627594398e-04
8.195360195360195527e-04,9.609768009768009404e-04,6.132356532356532386e-04,7.222466422466422174e-04,6.159706959706958687e-04,7.769474969474968792e-04,3.580952380952380303e-04,5.554090354090353851e-04,7.648351648351647825e-04,4.780463980463980174e-04,3.592673992673992272e-04,3.729426129426129197e-04,1.036776556776556821e-03,8.632967032967032604e-04,7.417826617826617317e-04,8.703296703296702248e-04,4.960195360195360443e-04,7.413919413919413870e-04,6.136263736263735833e-04,7.542857142857142816e-04,6.960683760683760834e-04,5.976068376068376055e-04,7.417826617826617317e-04
5.218070818070817251e-04,6.233943833943832863e-04,5.300122100122100490e-04,6.495726495726495287e-04,5.311843711843711917e-04,6.734065934065933774e-04,3.764590964590964562e-04,5.077411477411476878e-04,4.518681318681318291e-04,3.729426129426129197e-04,3.209768009768009423e-04,3.725518925518925208e-04,6.288644688644688717e-04,6.085470085470085595e-04,6.296459096459096696e-04,2.717460317460317575e-04,4.147496947496947411e-04,2.631501831501830888e-04,5.296214896214895959e-04,6.456654456654456475e-04,5.987789987789987481e-04,5.729914529914529589e-04,6.296459096459096696e-04
5.429059829059828353e-04,6.460561660561659923e-04,4.303785103785103742e-04,7.960927960927960487e-04,4.796092796092796132e-04,7.597557997557997586e-04,3.350427350427350338e-04,4.733577533577533383e-04,3.905250305250304935e-04,4.596825396825396999e-04,3.444200244200244462e-04,3.272283272283271630e-04,3.659096459096459011e-04,3.463736263736263868e-04,4.288156288156288326e-04,3.916971916971916361e-04,4.143589743589743421e-04,2.826862026862027115e-04,4.307692307692307732e-04,5.741636141636141015e-04,6.843467643467642230e-04,2.463492063492063672e-04,4.288156288156288326e-04
5.534554334554334445e-04,6.398046398046398258e-04,7.109157509157508102e-04,7.402197802197801359e-04,6.073748473748473084e-04,7.621001221001220439e-04,4.186568986568986223e-04,6.046398046398046783e-04,6.804395604395603418e-04,5.452503052503052290e-04,6.827838827838827356e-04,4.897680097680097693e-04,1.080537240537240420e-03,1.148522588522588646e-03,6.011233211233211419e-04,1.031306471306471344e-03,6.691086691086690430e-04,8.070329670329670028e-04,7.113064713064712634e-04,6.132356532356532386e-04,5.640048840048840538e-04,4.714041514041513435e-04,6.011233211233211419e-04
5.952625152625153201e-04,8.199267399267398974e-04,7.097435897435896675e-04,7.011477411477411072e-04,4.479609279609279480e-04,7.683516483516483189e-04,3.842735042735042727e-04,6.964590964590964281e-04,5.827594627594626618e-04,4.315506715506715169e-04,3.170695970695970611e-04,3.889621489621489518e-04,1.301684981684981569e-03,1.645128205128205045e-03,8.879120879120879070e-04,6.167521367521366666e-04,4.971916971916971869e-04,1.003565323565323505e-03,7.101343101343101207e-04,5.733821733821734120e-04,6.007326007326006887e-04,6.870818070818069615e-04,8.879120879120879070e-04
5.073504273504273430e-04,9.176068376068375774e-04,9.461294261294261052e-04,5.046153846153846045e-04,5.104761904761904263e-04,6.863003663003662720e-04,3.897435897435896955e-04,5.397802197802197520e-04,4.964102564102563890e-04,4.463980463980464063e-04,4.143589743589743421e-04,3.834920634920634748e-04,1.284884004884004685e-03,1.372405372405372317e-03,5.706471306471306735e-04,3.916971916971916361e-04,3.850549450549450164e-04,3.573137973137972866e-04,9.465201465201465584e-04,5.472039072039071696e-04,5.694749694749694224e-04,4.768742368742368747e-04,5.706471306471306735e-04
4.639804639804639801e-04,6.265201465201465864e-04,7.585836385836386159e-04,7.027106227106227031e-04,4.850793650793650360e-04,6.202686202686202030e-04,3.573137973137972866e-04,5.253235653235652615e-04,5.694749694749694224e-04,4.245177045177044983e-04,3.916971916971916361e-04,3.647374847374847584e-04,1.529474969474969338e-03,1.481807081807081858e-03,6.644200244200243639e-04,7.234188034188034685e-04,4.667155067155066644e-04,9.512087912087912375e-04,7.589743589743589607e-04,5.886202686202685920e-04,6.339438339438338956e-04,4.815628815628815538e-04,6.644200244200243639e-04
5.186813186813186418e-04,7.507692307692306367e-04,5.749450549450548995e-04,5.819780219780219723e-04,5.686935286935287329e-04,7.878876678876679416e-04,3.991208791208791080e-04,5.065689865689865451e-04,8.468864468864468293e-04,3.776312576312576530e-04,3.987301587301587090e-04,4.366300366300365950e-04,1.425543345543345275e-03,1.309499389499389549e-03,1.202442002442002294e-03,6.945054945054944875e-04,5.894017094017092815e-04,8.660317460317459989e-04,5.753357753357753526e-04,5.444688644688644311e-04,6.288644688644688717e-04,6.050305250305250231e-04,1.202442002442002294e-03
5.632234432234432559e-04,9.062759462759461702e-04,1.111404151404151450e-03,7.101343101343101207e-04,6.698901098901098410e-04,5.698656898656898756e-04,5.151648351648351054e-04,6.655921855921856150e-04,7.710866910866910574e-04,3.956043956043956257e-04,3.690354090354090386e-04,5.456410256410255738e-04,1.473211233211233189e-03,1.447423687423687617e-03,8.277411477411477682e-04,7.261538461538462070e-04,5.464224664224663717e-04,1.038730158730158436e-03,1.111794871794871470e-03,6.929426129426130001e-04,6.378510378510377768e-04,5.698656898656898756e-04,8.277411477411477682e-04
6.210500610500610010e-04,8.554822954822954980e-04,7.292796092796092903e-04,6.511355311355310161e-04,7.027106227106227031e-04,5.354822954822955261e-04,2.709645909645909596e-04,5.425152625152624905e-04,8.871306471306471091e-04,4.124053724053724015e-04,3.655189255189255021e-04,3.127716727716727809e-04,1.490402930402930310e-03,1.239169719169718820e-03,7.148229548229547998e-04,1.012161172161172174e-03,4.495238095238094896e-04,9.746520146520145245e-04,7.288888888888888371e-04,6.093284493284492490e-04,5.667399267399267923e-04,7.148229548229547998e-04,7.148229548229547998e-04
7.472527472527472087e-04,6.546520146520145526e-04,5.307936507936508470e-04,5.089133089133089389e-04,4.424908424908424709e-04,5.421245421245421458e-04,3.584859584859584293e-04,6.605128205128204828e-04,6.644200244200243639e-04,4.389743589743589345e-04,2.471306471306471109e-04,3.963858363858363694e-04,8.922100122100121329e-04,9.934065934065934578e-04,6.226129426129424884e-04,6.257387057387057885e-04,4.143589743589743421e-04,3.698168498168497823e-04,5.311843711843711917e-04,4.475702075702075490e-04,4.452258852258852095e-04,4.182661782661782233e-04,6.226129426129424884e-04
6.417582417582417664e-04,7.226373626373626706e-04,5.159462759462759033e-04,5.909645909645908773e-04,4.182661782661782233e-04,4.389743589743589345e-04,3.412942612942612545e-04,5.046153846153846045e-04,5.315750915750916449e-04,3.198046398046397996e-04,2.733089133089132991e-04,2.424420024420024318e-04,5.726007326007326141e-04,3.405128205128204566e-04,2.365811965811965829e-04,2.412698412698412620e-04,3.272283272283271630e-04,2.018070818070817802e-04,5.163369963369962481e-04,5.702564102564102204e-04,3.944322344322344289e-04,2.045421245421245459e-04,2.365811965811965829e-04
